# container: cpu_percent = % de 1 core, ram_mb = cgroup. host: host_cpu_percent = % total, host_ram_mb = /proc/meminfo
# host specs: 8 CPUs, 19.3GB RAM | container limit: 4.0 CPUs, 16.0GB RAM
timestamp,epoch,cpu_percent,ram_mb,host_cpu_percent,host_ram_mb
2026-06-22T01:07:32.720772,0,157.13,151.4,0.0,1726.4
2026-06-22T01:07:33.722123,0,69.79,309.0,8.9,1746.4
2026-06-22T01:07:34.723455,0,90.71,353.1,11.6,1760.9
2026-06-22T01:07:35.724757,0,93.16,377.9,11.4,1777.6
2026-06-22T01:07:36.726075,0,94.75,400.7,12.0,1791.3
2026-06-22T01:07:37.727436,0,89.82,434.5,11.9,1812.0
2026-06-22T01:07:38.728749,0,90.79,463.2,12.2,1825.2
2026-06-22T01:07:39.730063,0,167.33,504.2,21.4,1838.1
2026-06-22T01:07:40.731374,0,90.27,527.6,11.0,1849.9
2026-06-22T01:07:41.732700,0,33.69,575.2,4.4,1870.5
2026-06-22T01:07:42.734046,0,1.72,576.8,2.4,1872.3
2026-06-22T01:07:43.735382,0,1.85,579.2,1.4,1871.6
2026-06-22T01:07:44.736764,0,14.23,605.4,4.3,1890.2
2026-06-22T01:07:45.738168,1,98.12,1206.2,15.1,2453.6
2026-06-22T01:07:46.739572,1,210.48,1217.3,27.9,2461.6
2026-06-22T01:07:47.740066,1,211.51,1219.4,30.5,2464.8
2026-06-22T01:07:48.741427,1,184.72,1262.1,24.3,2506.0
2026-06-22T01:07:49.742789,2,210.09,1262.8,27.9,2507.3
2026-06-22T01:07:50.744091,2,213.13,1262.9,28.3,2507.4
2026-06-22T01:07:51.745176,2,178.96,1267.2,22.3,2511.8
2026-06-22T01:07:52.746518,2,0.04,1266.7,1.0,2513.4
2026-06-22T01:07:53.747936,2,0.03,1266.7,0.4,2511.6
2026-06-22T01:07:54.749251,2,0.04,1266.7,0.1,2511.4
2026-06-22T01:07:55.750487,2,0.03,1266.7,0.1,2511.3
2026-06-22T01:07:56.752040,2,102.03,857.0,14.6,2101.7
2026-06-22T01:07:57.753456,2,8.16,439.9,2.0,1684.2
