# container: cpu_percent = % de 1 core, ram_mb = cgroup. host: host_cpu_percent = % total, host_ram_mb = /proc/meminfo
# host specs: 8 CPUs, 19.3GB RAM | container limit: 4.0 CPUs, 16.0GB RAM
timestamp,epoch,cpu_percent,ram_mb,host_cpu_percent,host_ram_mb
2026-06-21T22:56:19.632042,0,161.43,93.7,0.0,10040.4
2026-06-21T22:56:20.633404,0,170.31,172.6,40.8,10117.7
2026-06-21T22:56:21.634822,0,13.25,183.9,26.5,10120.2
2026-06-21T22:56:22.635943,0,8.06,189.2,29.9,10138.6
2026-06-21T22:56:23.637359,0,4.72,191.8,26.2,10146.6
2026-06-21T22:56:24.639028,0,30.06,376.1,29.0,10318.5
2026-06-21T22:56:25.640124,1,99.29,786.9,35.5,10703.3
2026-06-21T22:56:26.641548,1,183.74,808.9,54.1,10715.7
2026-06-21T22:56:27.643534,1,172.76,812.1,64.6,10732.2
2026-06-21T22:56:28.643975,1,179.08,812.8,60.7,10717.0
2026-06-21T22:56:29.645467,1,151.13,884.9,77.4,10823.3
2026-06-21T22:56:30.646629,2,145.15,856.3,56.8,10784.1
2026-06-21T22:56:31.649800,2,183.25,856.9,61.2,10789.4
2026-06-21T22:56:32.651300,2,183.87,857.1,57.5,10794.1
2026-06-21T22:56:33.652020,2,191.94,857.3,54.1,10788.1
2026-06-21T22:56:34.653410,2,161.42,866.7,48.5,10782.3
2026-06-21T22:56:35.654822,2,125.29,451.9,48.1,10378.1
2026-06-21T22:56:36.655970,2,43.09,29.5,37.8,10057.5
