# container: cpu_percent = % de 1 core, ram_mb = cgroup. host: host_cpu_percent = % total, host_ram_mb = /proc/meminfo
# host specs: 8 CPUs, 19.3GB RAM | container limit: 4.0 CPUs, 16.0GB RAM
timestamp,epoch,cpu_percent,ram_mb,host_cpu_percent,host_ram_mb
2026-06-21T22:57:24.290948,0,250.07,789.7,0.0,10800.8
2026-06-21T22:57:25.291932,0,205.84,942.9,57.6,11049.1
2026-06-21T22:57:26.293372,0,118.48,950.9,47.9,11063.4
2026-06-21T22:57:27.294488,0,103.62,936.8,39.4,11063.9
2026-06-21T22:57:28.295905,0,103.56,937.6,54.6,11107.5
2026-06-21T22:57:29.297353,0,102.44,938.2,53.6,11094.7
2026-06-21T22:57:30.298994,0,105.82,940.1,71.7,11243.6
2026-06-21T22:57:31.300433,0,114.49,945.4,90.1,11314.4
2026-06-21T22:57:32.301144,0,124.14,953.0,75.1,11174.5
2026-06-21T22:57:33.301938,0,136.26,960.0,77.5,11204.0
2026-06-21T22:57:34.304311,0,111.79,965.8,64.9,11205.8
2026-06-21T22:57:35.306117,0,110.15,971.0,65.7,11210.3
2026-06-21T22:57:36.308337,0,117.26,979.3,74.3,11240.8
2026-06-21T22:57:37.310537,0,167.89,991.8,74.0,11263.2
2026-06-21T22:57:38.312400,0,167.13,999.3,74.5,11257.1
2026-06-21T22:57:39.313830,0,116.06,1006.6,69.4,11268.7
2026-06-21T22:57:40.316636,0,135.6,1013.6,71.3,11279.3
2026-06-21T22:57:41.321558,0,152.9,1021.5,87.0,11312.6
2026-06-21T22:57:42.323906,0,140.91,1031.4,78.1,11334.2
2026-06-21T22:57:43.325337,0,116.92,1041.4,67.5,11333.4
2026-06-21T22:57:44.326792,0,113.62,1048.6,64.0,11342.8
2026-06-21T22:57:45.328074,0,114.25,1055.1,67.5,11361.8
2026-06-21T22:57:46.329590,0,113.79,1061.7,65.9,11383.9
2026-06-21T22:57:47.331675,0,125.93,1067.3,69.8,11388.4
2026-06-21T22:57:48.333427,0,124.91,1075.1,71.1,11374.5
2026-06-21T22:57:49.335085,0,116.5,1083.2,64.0,11384.0
2026-06-21T22:57:50.338267,0,115.33,1089.6,64.0,11389.7
2026-06-21T22:57:51.339893,0,114.95,1096.6,65.1,11388.0
2026-06-21T22:57:52.341289,0,114.49,1103.1,70.0,11403.6
2026-06-21T22:57:53.342678,0,131.2,1110.5,68.5,11387.0
2026-06-21T22:57:54.344155,0,114.57,1117.9,58.6,11269.1
2026-06-21T22:57:55.346003,0,111.69,1125.6,59.9,11296.0
2026-06-21T22:57:56.347406,0,110.31,1132.6,53.8,11261.3
2026-06-21T22:57:57.348174,0,112.98,1140.1,58.8,11272.3
2026-06-21T22:57:58.348860,0,112.04,1148.7,60.0,11273.3
2026-06-21T22:57:59.350153,0,111.8,1156.9,70.3,11166.8
2026-06-21T22:58:00.351722,0,115.85,1166.7,75.0,11102.7
2026-06-21T22:58:01.353243,0,119.13,1174.2,66.2,11065.9
2026-06-21T22:58:02.354849,0,113.08,1182.4,51.6,11059.0
2026-06-21T22:58:03.355954,0,106.18,1185.4,46.2,11054.5
2026-06-21T22:58:04.357434,0,102.33,1187.1,34.5,11053.2
2026-06-21T22:58:05.358854,0,101.17,1187.1,30.4,11033.5
2026-06-21T22:58:06.360056,0,103.07,1187.5,43.0,10994.0
2026-06-21T22:58:07.361450,0,102.94,1188.3,35.6,10991.2
2026-06-21T22:58:08.362787,0,101.0,1189.3,34.1,10988.0
2026-06-21T22:58:09.363930,0,102.24,1190.3,37.2,11002.9
2026-06-21T22:58:10.365401,0,102.94,1191.3,38.8,10993.8
2026-06-21T22:58:11.367863,0,104.79,1192.6,61.4,11017.9
2026-06-21T22:58:12.369791,0,106.22,1194.9,74.3,11039.5
2026-06-21T22:58:13.372168,0,108.05,1314.9,58.1,11151.8
2026-06-21T22:58:14.376154,0,113.92,1318.7,66.6,11155.6
2026-06-21T22:58:15.378327,0,105.05,1320.7,46.1,11138.5
2026-06-21T22:58:16.379917,0,106.61,1323.5,50.1,11141.0
2026-06-21T22:58:17.381836,0,113.88,1327.5,53.5,11144.3
2026-06-21T22:58:18.383451,0,112.57,1332.2,55.6,11151.8
2026-06-21T22:58:19.383983,0,110.2,1337.6,52.6,11147.5
2026-06-21T22:58:20.387909,0,111.03,1343.8,58.1,11149.6
2026-06-21T22:58:21.390426,0,117.13,1351.5,68.3,11097.3
2026-06-21T22:58:22.392776,0,112.24,1359.7,60.9,11097.1
2026-06-21T22:58:23.394523,0,117.37,1367.9,59.0,11121.0
2026-06-21T22:58:24.395913,0,123.14,1375.3,53.2,11123.1
2026-06-21T22:58:25.397242,0,110.28,1382.7,43.6,11136.0
2026-06-21T22:58:26.398616,0,113.89,1390.2,58.0,11125.4
2026-06-21T22:58:27.400015,0,113.87,1380.9,57.4,11121.4
2026-06-21T22:58:28.401381,0,109.75,1387.6,43.9,11120.3
2026-06-21T22:58:29.402622,0,111.91,1394.2,46.3,11121.6
2026-06-21T22:58:30.404129,0,111.61,1400.2,79.8,11133.2
2026-06-21T22:58:31.405751,0,107.14,1403.5,58.5,11134.4
2026-06-21T22:58:32.408131,0,114.27,1410.7,61.9,11143.7
2026-06-21T22:58:33.410691,0,109.98,1416.3,49.0,11144.2
2026-06-21T22:58:34.411936,0,118.57,1423.6,50.2,11144.4
2026-06-21T22:58:35.413387,0,121.51,1430.9,55.8,11145.4
2026-06-21T22:58:36.414809,0,107.57,1435.3,63.2,11212.6
2026-06-21T22:58:37.416240,0,116.17,1442.6,84.1,11369.7
2026-06-21T22:58:38.418213,0,110.98,1449.6,74.9,11378.8
2026-06-21T22:58:39.419758,0,112.33,1456.8,72.1,11328.8
