# container: cpu_percent = % de 1 core, ram_mb = cgroup. host: host_cpu_percent = % total, host_ram_mb = /proc/meminfo
# host specs: 8 CPUs, 19.3GB RAM | container limit: 4.0 CPUs, 16.0GB RAM
timestamp,epoch,cpu_percent,ram_mb,host_cpu_percent,host_ram_mb
2026-06-21T22:54:59.776135,0,253.35,815.0,0.0,10871.7
2026-06-21T22:55:00.777594,0,205.66,875.7,71.4,10931.7
2026-06-21T22:55:01.778872,0,253.39,931.3,63.1,10986.7
2026-06-21T22:55:02.779920,0,130.4,928.2,58.4,10983.3
2026-06-21T22:55:03.781251,0,108.77,932.2,48.9,10985.8
2026-06-21T22:55:04.782937,0,109.5,935.0,48.6,10987.5
2026-06-21T22:55:05.784859,0,137.13,994.2,55.0,11008.7
2026-06-21T22:55:06.786295,0,206.84,1382.3,55.0,11343.7
2026-06-21T22:55:07.788051,0,201.53,1387.3,54.0,11328.1
2026-06-21T22:55:08.789470,0,202.07,1391.8,48.6,11331.0
2026-06-21T22:55:09.790996,0,200.76,1396.5,51.7,11332.8
2026-06-21T22:55:10.793023,0,203.21,1401.2,63.4,11355.6
2026-06-21T22:55:11.794932,0,193.61,1405.4,74.0,11360.5
2026-06-21T22:55:12.796039,1,208.83,1552.5,60.9,11507.6
2026-06-21T22:55:13.799194,1,240.28,1580.5,66.5,11540.4
2026-06-21T22:55:14.800023,1,272.56,1582.3,68.4,11540.4
2026-06-21T22:55:15.800934,1,267.56,1583.9,69.3,11544.1
2026-06-21T22:55:16.802453,1,260.42,1584.5,74.9,11517.7
2026-06-21T22:55:17.803791,1,264.68,1584.5,73.0,11524.0
2026-06-21T22:55:18.805244,1,246.85,1626.5,62.6,11556.7
2026-06-21T22:55:19.806349,2,260.86,1627.7,65.2,11440.4
2026-06-21T22:55:20.808003,2,272.69,1627.6,69.6,11442.3
2026-06-21T22:55:21.809836,2,268.66,1628.5,69.7,11441.6
2026-06-21T22:55:22.812228,2,269.44,1628.7,72.6,11447.7
2026-06-21T22:55:23.816742,2,238.51,1628.6,81.0,11518.4
2026-06-21T22:55:24.818229,2,242.81,1746.8,73.8,11745.2
2026-06-21T22:55:25.826349,2,126.2,1746.8,68.0,11746.0
2026-06-21T22:55:26.830771,2,102.86,1746.8,51.4,11738.0
2026-06-21T22:55:27.834149,2,101.74,1746.7,45.6,11849.2
2026-06-21T22:55:28.837823,2,102.12,1746.9,49.1,11718.6
2026-06-21T22:55:29.839738,2,101.74,1746.7,70.8,11730.4
2026-06-21T22:55:30.841407,2,101.81,1746.8,58.3,11729.0
2026-06-21T22:55:31.843802,2,101.33,1746.8,41.1,11731.4
2026-06-21T22:55:32.845976,2,101.54,1746.8,39.3,11730.1
2026-06-21T22:55:33.847491,2,127.7,1782.8,41.7,11760.9
2026-06-21T22:55:34.847979,2,208.1,1757.9,61.8,11727.0
2026-06-21T22:55:35.849424,2,159.85,1338.3,46.7,11306.7
2026-06-21T22:55:36.851055,2,109.49,913.0,38.4,10908.0
