# container: cpu_percent = % de 1 core, ram_mb = cgroup. host: host_cpu_percent = % total, host_ram_mb = /proc/meminfo
# host specs: 8 CPUs, 19.3GB RAM | container limit: 4.0 CPUs, 16.0GB RAM
timestamp,epoch,cpu_percent,ram_mb,host_cpu_percent,host_ram_mb
2026-06-22T01:08:24.963593,0,177.57,126.9,0.0,1820.4
2026-06-22T01:08:25.964961,0,145.33,183.9,21.1,1872.8
2026-06-22T01:08:26.966377,0,6.13,187.5,5.1,1872.1
2026-06-22T01:08:27.967763,0,14.58,207.3,3.5,1884.4
2026-06-22T01:08:28.969071,1,103.0,804.3,15.2,2479.1
2026-06-22T01:08:29.970485,1,207.14,810.0,29.3,2469.7
2026-06-22T01:08:30.972256,1,214.11,810.8,31.0,2469.8
2026-06-22T01:08:31.973628,1,184.35,853.2,26.6,2508.4
2026-06-22T01:08:32.974982,2,214.31,854.0,28.7,2509.4
2026-06-22T01:08:33.976086,2,215.42,854.1,29.2,2510.8
2026-06-22T01:08:34.977447,2,176.3,866.0,22.7,2519.2
2026-06-22T01:08:35.978765,2,92.73,29.8,13.2,1683.8
