# container: cpu_percent = % de 1 core, ram_mb = cgroup. host: host_cpu_percent = % total, host_ram_mb = /proc/meminfo
# host specs: 8 CPUs, 19.3GB RAM | container limit: 4.0 CPUs, 16.0GB RAM
timestamp,epoch,cpu_percent,ram_mb,host_cpu_percent,host_ram_mb
2026-06-22T01:06:10.565787,0,256.19,977.4,0.0,2655.4
2026-06-22T01:06:11.567161,0,232.03,1047.6,33.3,2721.5
2026-06-22T01:06:12.568507,0,110.04,1052.7,22.6,2725.6
2026-06-22T01:06:13.570096,0,136.45,1177.5,27.9,2846.5
2026-06-22T01:06:14.571506,0,204.58,1506.9,30.4,3171.1
2026-06-22T01:06:15.572904,0,202.8,1504.4,29.8,3164.7
2026-06-22T01:06:16.574313,0,201.76,1510.5,29.8,3163.3
2026-06-22T01:06:17.575743,0,201.25,1515.7,32.4,3166.9
2026-06-22T01:06:18.581235,1,206.04,1667.7,30.7,3317.4
2026-06-22T01:06:19.589405,1,300.68,1693.7,40.5,3345.1
2026-06-22T01:06:20.592093,1,315.96,1695.7,41.6,3345.9
2026-06-22T01:06:21.593593,1,314.66,1696.1,43.3,3347.1
2026-06-22T01:06:22.594986,2,275.34,1738.9,38.2,3392.9
2026-06-22T01:06:23.596203,2,318.35,1739.1,42.4,3392.4
2026-06-22T01:06:24.597577,2,315.06,1739.1,43.1,3388.8
2026-06-22T01:06:25.598933,2,309.1,1745.1,41.4,3392.0
2026-06-22T01:06:26.600438,2,250.39,1336.2,34.7,2983.5
2026-06-22T01:06:27.601865,2,134.3,914.0,21.3,2562.5
