# container: cpu_percent = % de 1 core, ram_mb = cgroup. host: host_cpu_percent = % total, host_ram_mb = /proc/meminfo
# host specs: 8 CPUs, 19.3GB RAM | container limit: 4.0 CPUs, 16.0GB RAM
timestamp,epoch,cpu_percent,ram_mb,host_cpu_percent,host_ram_mb
2026-06-21T22:52:07.099777,0,279.73,742.0,0.0,10561.5
2026-06-21T22:52:08.101600,0,250.21,941.9,52.9,10752.4
2026-06-21T22:52:09.103771,0,137.88,965.3,47.0,10788.7
2026-06-21T22:52:10.105341,0,107.82,952.1,38.5,10767.2
2026-06-21T22:52:11.106737,0,121.93,959.1,67.0,10785.1
2026-06-21T22:52:12.108240,0,174.81,1403.1,70.0,11230.3
2026-06-21T22:52:13.109800,0,201.78,1407.8,63.8,11222.3
2026-06-21T22:52:14.111236,0,201.87,1412.6,46.3,11218.2
2026-06-21T22:52:15.111996,0,202.54,1416.7,41.1,11211.5
2026-06-21T22:52:16.113375,0,200.58,1422.1,38.1,11201.6
2026-06-21T22:52:17.115066,0,206.15,1728.5,53.4,11495.6
2026-06-21T22:52:18.117683,1,208.36,1599.3,57.7,11365.5
2026-06-21T22:52:19.119002,1,272.33,1605.7,67.5,11378.0
2026-06-21T22:52:20.121544,1,271.6,1609.0,67.6,11390.2
2026-06-21T22:52:21.124289,1,250.8,1609.6,74.7,11390.8
2026-06-21T22:52:22.126007,1,256.52,1610.1,73.0,11380.6
2026-06-21T22:52:23.128710,1,259.81,1610.5,74.8,11380.4
2026-06-21T22:52:24.130405,2,243.02,1653.5,61.9,11406.9
2026-06-21T22:52:25.131786,2,269.42,1653.9,72.3,11404.1
2026-06-21T22:52:26.134400,2,267.46,1654.1,69.6,11414.4
2026-06-21T22:52:27.137641,2,268.7,1654.5,71.9,11416.8
2026-06-21T22:52:28.139981,2,260.58,1654.6,74.9,11421.8
2026-06-21T22:52:29.143821,2,228.85,1654.5,87.9,11443.4
2026-06-21T22:52:30.147579,2,210.39,1654.9,94.7,11450.4
2026-06-21T22:52:31.149154,2,186.62,1660.6,59.8,11455.8
2026-06-21T22:52:32.150652,2,101.09,1660.6,37.6,11450.2
2026-06-21T22:52:33.152577,2,101.83,1660.6,35.7,11437.5
2026-06-21T22:52:34.154304,2,101.53,1660.7,37.2,11444.9
2026-06-21T22:52:35.155764,2,100.29,1660.7,34.7,11441.6
2026-06-21T22:52:36.160955,2,100.27,1660.7,40.3,11494.6
2026-06-21T22:52:37.162472,2,101.47,1660.7,54.6,11674.1
2026-06-21T22:52:38.163993,2,100.97,1660.7,44.9,11711.1
2026-06-21T22:52:39.165341,2,178.44,1669.1,59.7,11713.8
2026-06-21T22:52:40.166918,2,202.98,1250.3,76.3,11337.6
2026-06-21T22:52:41.167965,2,147.15,823.3,82.9,10894.7
