# container: cpu_percent = % de 1 core, ram_mb = cgroup. host: host_cpu_percent = % total, host_ram_mb = /proc/meminfo
# host specs: 8 CPUs, 19.3GB RAM | container limit: 4.0 CPUs, 16.0GB RAM
timestamp,epoch,cpu_percent,ram_mb,host_cpu_percent,host_ram_mb
2026-06-22T01:24:17.697534,0,256.39,743.8,0.0,2468.6
2026-06-22T01:24:18.698967,0,191.84,877.9,28.4,2601.2
2026-06-22T01:24:19.700121,0,106.97,882.0,16.6,2605.6
2026-06-22T01:24:20.701485,0,102.69,992.2,15.6,2715.3
2026-06-22T01:24:21.702888,0,102.03,993.6,16.2,2713.7
2026-06-22T01:24:22.704032,0,102.27,994.5,17.6,2716.6
2026-06-22T01:24:23.705435,0,101.52,995.1,15.6,2717.5
2026-06-22T01:24:24.706836,0,102.03,995.8,17.2,2712.8
2026-06-22T01:24:25.708085,0,103.87,998.5,17.8,2729.1
2026-06-22T01:24:26.709460,0,104.11,1001.9,17.1,2729.6
2026-06-22T01:24:27.710839,0,107.1,1008.9,20.4,2732.3
2026-06-22T01:24:28.712045,0,108.59,1019.2,20.2,2733.3
2026-06-22T01:24:29.713398,0,107.68,1032.9,20.0,2718.3
2026-06-22T01:24:30.714794,0,106.86,1043.9,18.1,2719.5
2026-06-22T01:24:31.716083,0,106.06,1055.1,19.2,2719.5
2026-06-22T01:24:32.717414,0,105.57,1064.1,19.8,2716.8
2026-06-22T01:24:33.718761,0,105.34,1075.4,18.5,2717.1
2026-06-22T01:24:34.720009,0,107.15,1085.6,18.2,2717.3
2026-06-22T01:24:35.723935,0,105.64,1096.0,18.4,2717.8
2026-06-22T01:24:36.728510,0,107.65,1108.1,18.7,2717.0
2026-06-22T01:24:37.733498,0,106.48,1117.9,20.3,2717.4
2026-06-22T01:24:38.738778,0,110.38,1129.0,19.4,2716.9
2026-06-22T01:24:39.743039,0,106.59,1140.5,19.3,2716.9
2026-06-22T01:24:40.747352,0,105.9,1152.1,18.8,2717.0
2026-06-22T01:24:41.751387,0,107.69,1163.2,19.7,2717.1
2026-06-22T01:24:42.754607,0,106.61,1175.1,20.1,2716.9
2026-06-22T01:24:43.758216,0,106.32,1185.8,19.1,2716.8
2026-06-22T01:24:44.762811,0,106.17,1197.7,19.3,2716.4
2026-06-22T01:24:45.767172,0,106.53,1209.1,20.0,2715.0
2026-06-22T01:24:46.772193,0,106.32,1219.8,18.7,2715.5
2026-06-22T01:24:47.776807,0,106.34,1231.3,21.4,2716.1
2026-06-22T01:24:48.780983,0,105.22,1239.4,19.3,2716.5
2026-06-22T01:24:49.786501,0,106.29,1250.0,19.7,2717.3
2026-06-22T01:24:50.791223,0,106.81,1262.3,19.0,2716.0
2026-06-22T01:24:51.794547,0,113.19,1273.7,18.6,2716.7
2026-06-22T01:24:52.798997,0,111.41,1284.9,19.5,2717.6
2026-06-22T01:24:53.803675,0,106.03,1295.0,16.6,2717.7
2026-06-22T01:24:54.809138,0,109.13,1307.0,18.6,2715.6
2026-06-22T01:24:55.813100,0,109.61,1317.4,19.6,2732.0
