# container: cpu_percent = % de 1 core, ram_mb = cgroup. host: host_cpu_percent = % total, host_ram_mb = /proc/meminfo
# host specs: 8 CPUs, 19.3GB RAM | container limit: 4.0 CPUs, 16.0GB RAM
timestamp,epoch,cpu_percent,ram_mb,host_cpu_percent,host_ram_mb
2026-06-22T01:30:43.201784,0,178.11,144.2,0.0,1896.5
2026-06-22T01:30:44.204848,0,32.23,169.1,4.9,1920.1
2026-06-22T01:30:45.207638,0,2.01,170.8,1.0,1917.9
2026-06-22T01:30:46.212204,0,6.15,181.4,2.8,1921.6
2026-06-22T01:30:47.216967,0,4.77,192.6,2.7,1921.9
2026-06-22T01:30:48.221509,0,6.14,204.7,5.2,1902.3
2026-06-22T01:30:49.225295,0,4.97,215.7,2.4,1900.0
2026-06-22T01:30:50.228809,0,6.8,227.1,3.1,1899.9
2026-06-22T01:30:51.232373,0,6.48,238.4,2.4,1899.7
2026-06-22T01:30:52.236848,0,5.49,249.7,1.7,1900.1
2026-06-22T01:30:53.241011,0,6.06,261.5,5.1,1901.0
2026-06-22T01:30:54.244376,0,4.35,272.7,2.1,1900.7
2026-06-22T01:30:55.247322,0,4.49,283.5,2.4,1916.8
2026-06-22T01:30:56.250407,0,5.5,293.4,2.3,1916.9
2026-06-22T01:30:57.254976,0,4.96,304.4,2.4,1918.5
2026-06-22T01:30:58.257523,0,3.21,311.4,4.8,1920.4
2026-06-22T01:30:59.260342,0,1.84,314.4,0.7,1902.4
2026-06-22T01:31:00.263014,0,0.99,316.2,1.0,1918.2
2026-06-22T01:31:01.265394,0,0.87,316.9,0.6,1918.3
2026-06-22T01:31:02.269542,0,0.88,317.5,0.6,1902.9
2026-06-22T01:31:03.274761,0,1.15,317.9,1.4,1905.2
2026-06-22T01:31:04.277405,0,0.86,318.4,0.3,1905.6
2026-06-22T01:31:05.281661,0,2.29,320.8,1.5,1899.2
2026-06-22T01:31:06.285274,0,4.95,328.5,2.5,1901.4
2026-06-22T01:31:07.286521,0,5.13,339.8,3.6,1901.3
2026-06-22T01:31:08.287884,0,4.09,350.6,5.6,1900.0
