# container: cpu_percent = % de 1 core, ram_mb = cgroup. host: host_cpu_percent = % total, host_ram_mb = /proc/meminfo
# host specs: 8 CPUs, 19.3GB RAM | container limit: 4.0 CPUs, 16.0GB RAM
timestamp,epoch,cpu_percent,ram_mb,host_cpu_percent,host_ram_mb
2026-06-22T01:35:16.632287,0,159.04,144.9,0.0,1900.3
2026-06-22T01:35:17.633692,0,31.67,169.5,4.9,1922.6
2026-06-22T01:35:18.635111,0,1.22,169.7,1.3,1917.1
2026-06-22T01:35:19.636137,0,8.68,179.2,2.1,1919.2
2026-06-22T01:35:20.637535,0,7.05,190.2,3.4,1919.4
2026-06-22T01:35:21.638932,0,10.26,202.1,3.7,1919.6
2026-06-22T01:35:22.640097,0,10.89,213.1,3.0,1904.4
2026-06-22T01:35:23.641502,0,10.75,224.7,5.0,1901.8
2026-06-22T01:35:24.642562,0,11.11,236.2,4.3,1901.6
2026-06-22T01:35:25.643917,0,11.81,247.8,4.9,1918.1
2026-06-22T01:35:26.644621,0,10.25,259.2,4.1,1917.9
2026-06-22T01:35:27.646133,0,13.27,270.3,3.9,1919.9
2026-06-22T01:35:28.647639,0,8.37,279.3,5.0,1918.6
2026-06-22T01:35:29.648139,0,12.25,290.7,3.0,1903.7
2026-06-22T01:35:30.649697,0,8.2,302.1,3.5,1903.9
2026-06-22T01:35:31.651025,0,10.79,313.7,4.1,1903.3
2026-06-22T01:35:32.652038,0,10.29,324.8,3.5,1904.5
2026-06-22T01:35:33.653339,0,9.29,336.3,4.6,1902.2
2026-06-22T01:35:34.654732,0,8.77,348.0,3.7,1902.2
2026-06-22T01:35:35.656236,0,10.48,359.5,3.2,1902.7
2026-06-22T01:35:36.657514,0,8.93,370.7,2.7,1901.7
2026-06-22T01:35:37.658800,0,9.79,381.8,3.3,1903.0
2026-06-22T01:35:38.660408,0,4.44,386.5,2.1,1903.4
2026-06-22T01:35:39.661758,0,1.22,388.0,0.3,1901.8
2026-06-22T01:35:40.663074,0,1.34,389.2,0.3,1901.6
2026-06-22T01:35:41.664393,0,0.84,390.0,1.0,1901.4
2026-06-22T01:35:42.665773,0,0.75,390.3,0.6,1903.6
2026-06-22T01:35:43.667102,0,0.61,391.1,1.1,1904.2
2026-06-22T01:35:44.668104,0,0.64,391.6,0.3,1903.8
2026-06-22T01:35:45.669453,0,7.17,395.6,2.8,1898.4
2026-06-22T01:35:46.670757,0,9.71,403.8,3.1,1898.8
2026-06-22T01:35:47.671983,0,12.11,410.5,3.5,1900.5
2026-06-22T01:35:48.673333,0,11.93,422.1,4.8,1898.3
2026-06-22T01:35:49.674665,0,11.8,433.7,4.6,1897.1
2026-06-22T01:35:50.675948,0,10.63,445.1,3.1,1897.9
2026-06-22T01:35:51.677260,0,9.63,456.2,3.1,1899.2
2026-06-22T01:35:52.678590,0,11.02,467.5,4.0,1902.4
2026-06-22T01:35:53.679930,0,12.9,479.0,2.8,1901.1
2026-06-22T01:35:54.681239,0,10.36,490.6,3.4,1901.3
2026-06-22T01:35:55.682564,0,11.73,502.2,4.7,1917.8
2026-06-22T01:35:56.683918,0,11.43,511.1,2.5,1916.9
2026-06-22T01:35:57.685313,0,10.52,521.5,4.1,1919.3
2026-06-22T01:35:58.686827,0,8.01,533.8,3.9,1918.4
2026-06-22T01:35:59.688123,0,10.35,545.3,4.2,1902.9
2026-06-22T01:36:00.689489,0,12.45,556.8,3.7,1917.2
2026-06-22T01:36:01.690925,0,11.92,568.3,3.5,1918.2
2026-06-22T01:36:02.692058,0,10.46,579.3,4.2,1905.7
2026-06-22T01:36:03.693390,0,8.53,590.7,5.5,1902.3
2026-06-22T01:36:04.697596,0,11.27,602.3,2.7,1902.9
2026-06-22T01:36:05.701951,0,11.89,613.8,4.5,1902.9
2026-06-22T01:36:06.706810,0,11.11,625.1,3.7,1902.9
2026-06-22T01:36:07.710631,0,10.61,635.6,6.7,1902.1
2026-06-22T01:36:08.714673,0,8.6,647.8,4.1,1900.0
2026-06-22T01:36:09.718366,0,11.87,659.4,3.2,1900.4
2026-06-22T01:36:10.722098,0,12.21,670.9,3.4,1900.2
2026-06-22T01:36:11.727080,0,9.82,682.4,3.8,1900.5
2026-06-22T01:36:12.731111,0,12.26,693.3,4.5,1903.7
2026-06-22T01:36:13.734448,0,9.73,702.5,4.3,1900.6
2026-06-22T01:36:14.735411,0,11.72,714.1,3.8,1900.3
2026-06-22T01:36:15.736774,0,50.89,722.4,8.4,1902.3
2026-06-22T01:36:16.738151,0,98.48,1129.8,14.1,1902.2
2026-06-22T01:36:17.739506,0,100.03,1448.4,14.8,2081.3
2026-06-22T01:36:18.740876,0,100.43,1679.4,14.7,2309.8
2026-06-22T01:36:19.742250,0,100.03,1825.8,15.2,1919.8
2026-06-22T01:36:20.743638,0,100.03,2049.0,14.4,2049.6
2026-06-22T01:36:21.745010,0,100.43,2281.7,14.4,2282.0
2026-06-22T01:36:22.746435,0,100.03,2951.7,16.1,2490.3
2026-06-22T01:36:23.747803,0,100.04,2630.2,16.5,1918.1
2026-06-22T01:36:24.749181,0,100.43,2842.7,16.0,2044.2
2026-06-22T01:36:25.750539,0,100.03,2542.9,20.5,1920.2
2026-06-22T01:36:26.751959,0,378.56,2582.5,49.2,2039.6
2026-06-22T01:36:27.753397,0,399.56,2582.6,50.8,2048.7
2026-06-22T01:36:28.754846,0,398.41,2582.6,50.0,2048.7
2026-06-22T01:36:29.756072,0,401.24,2582.6,50.2,2048.9
2026-06-22T01:36:30.757479,0,398.8,2585.8,50.0,2051.8
2026-06-22T01:36:31.758919,0,398.63,2585.8,49.7,2051.8
2026-06-22T01:36:32.760689,0,400.8,2585.7,50.8,2051.9
2026-06-22T01:36:33.762051,0,398.02,2585.7,49.9,2052.0
2026-06-22T01:36:34.763493,0,399.62,2585.7,49.9,2052.0
2026-06-22T01:36:35.764947,0,401.65,2585.8,50.2,2052.0
2026-06-22T01:36:36.766394,0,400.04,2585.8,50.0,2052.0
2026-06-22T01:36:37.767930,0,399.65,2585.6,50.8,2052.5
2026-06-22T01:36:38.769401,0,401.64,2585.6,50.1,2052.7
2026-06-22T01:36:39.771161,0,400.05,2585.6,50.0,2052.7
2026-06-22T01:36:40.772631,0,401.27,2585.6,50.1,2052.7
2026-06-22T01:36:41.773967,0,400.04,2585.6,50.1,2052.5
2026-06-22T01:36:42.775393,0,400.02,2585.5,51.0,2051.9
2026-06-22T01:36:43.776934,0,400.29,2585.5,49.9,2052.0
2026-06-22T01:36:44.778419,0,399.74,2585.5,50.0,2051.7
2026-06-22T01:36:45.780254,0,400.03,2585.5,50.2,2051.7
2026-06-22T01:36:46.781634,0,401.53,2585.5,49.9,2051.8
2026-06-22T01:36:47.783158,0,400.8,2585.5,50.9,2052.1
2026-06-22T01:36:48.785006,0,399.66,2585.5,49.9,2052.5
2026-06-22T01:36:49.786791,0,400.09,2585.6,50.1,2052.5
2026-06-22T01:36:50.788223,0,401.69,2585.6,50.1,2052.5
2026-06-22T01:36:51.789806,0,398.01,2585.6,49.9,2052.5
2026-06-22T01:36:52.791260,0,398.84,2585.4,50.7,2052.6
2026-06-22T01:36:53.792718,0,398.77,2585.6,55.6,2052.8
2026-06-22T01:36:54.794178,0,396.37,2585.6,55.6,2052.8
2026-06-22T01:36:55.796180,0,396.37,2585.5,55.8,2053.0
2026-06-22T01:36:56.797689,0,400.48,2585.5,55.9,2052.7
2026-06-22T01:36:57.799811,0,400.03,2585.3,59.4,2054.9
2026-06-22T01:36:58.804165,0,400.43,2585.4,58.1,2054.9
2026-06-22T01:36:59.805587,0,399.63,2585.5,57.0,2055.2
2026-06-22T01:37:00.807799,0,399.23,2585.5,57.5,2055.4
2026-06-22T01:37:01.809247,0,401.31,2585.5,57.7,2055.4
2026-06-22T01:37:02.810708,0,400.03,2585.5,58.4,2056.5
2026-06-22T01:37:03.813423,0,400.82,2585.5,62.0,2056.5
2026-06-22T01:37:04.814997,0,398.93,2585.5,62.5,2056.4
2026-06-22T01:37:05.816168,0,401.64,2585.5,63.3,2051.3
2026-06-22T01:37:06.817564,0,400.04,2585.5,60.4,2051.0
2026-06-22T01:37:07.819000,0,400.03,2585.5,57.4,2049.6
2026-06-22T01:37:08.821024,0,401.63,2585.5,56.3,2050.5
2026-06-22T01:37:09.822482,0,396.87,2585.5,55.8,2050.5
2026-06-22T01:37:10.824687,0,397.99,2585.6,55.6,2050.5
2026-06-22T01:37:11.826227,0,396.44,2585.6,55.5,2050.5
2026-06-22T01:37:12.828158,0,397.17,2585.5,57.6,2049.1
2026-06-22T01:37:13.830262,0,401.67,2585.5,56.1,2049.5
